id,source,date,rating,text,discovery_related,theme,desired_behavior,repetition_cause,behavior_segment,primary_discovery_surface,tier,unmet_need,sentiment,evidence_phrase
656,app_store_in,2026-06-19T00:04:05-07:00,5,ðŸ˜˜ðŸ˜˜,false,not_discovery,none_stated,not_applicable,unclear,none,unclear,none,positive,none
657,play_store_in,2026-06-25 14:11:13,1,Useless App without Premium,false,not_discovery,none_stated,not_applicable,unclear,none,free,none,negative,none
658,play_store_in,2026-06-24 15:55:00,2,lack of customisation and Spotify is trying to force you to listen what they want. I switched to Tidal.,true,unwanted_injection,control_the_algorithm,not_applicable,unclear,none,unclear,wants control over what plays,negative,Spotify is trying to force you to listen what they want
659,play_store_in,2026-06-26 08:28:51,5,Could be better than this.,false,not_discovery,none_stated,not_applicable,unclear,none,unclear,none,negative,none
660,play_store_in,2026-06-24 12:39:05,5,it was so good,false,not_discovery,none_stated,not_applicable,unclear,none,unclear,none,positive,none
661,app_store_us,2026-06-25T11:38:06-07:00,5,Bueeeeno,false,not_discovery,none_stated,not_applicable,unclear,none,unclear,none,positive,none
662,play_store_in,2026-06-26 00:15:18,5,fantastic,false,not_discovery,none_stated,not_applicable,unclear,none,unclear,none,positive,none
663,play_store_in,2026-06-24 23:32:23,1,"Spotify has been completely enshittified. Switch to Qobuz, it completely and totally mogs this trash company.",false,not_discovery,none_stated,not_applicable,unclear,none,unclear,none,negative,none
664,play_store_in,2026-06-26 12:06:59,5,NICE FOR MUSIC,false,not_discovery,none_stated,not_applicable,unclear,none,unclear,none,positive,none
665,play_store_in,2026-06-24 18:27:32,2,The shuffle algorithm has flaws,false,not_discovery,none_stated,not_applicable,unclear,none,unclear,none,negative,none
666,play_store_in,2026-06-25 17:53:48,5,best experience,false,not_discovery,none_stated,not_applicable,unclear,none,unclear,none,positive,none
667,play_store_in,2026-06-26 06:36:48,1,"Y'all asked for a rating, and I do pay you because I'm currently transitioning to an mp3 player where I actually pay the artists I like. If you guys genuinely cared about the musicians you have built a behemoth like Spotify off of, you would pay more than a hundredth of a us penny... a coin they no longer produce because of it's lack of applicability.",false,not_discovery,none_stated,not_applicable,unclear,none,premium,none,negative,none
668,play_store_in,2026-06-25 15:50:02,1,MID just get yt music ðŸ˜­,false,not_discovery,none_stated,not_applicable,unclear,none,unclear,none,negative,none
669,play_store_in,2026-06-26 05:56:34,5,"""Nothing but the best is yet to come"".",false,not_discovery,none_stated,not_applicable,unclear,none,unclear,none,positive,none
670,play_store_in,2026-06-25 13:36:44,5,it is very good app but jst have too many ads.. but otherwise it is a very good appðŸŒ¸ðŸŒ¹,false,not_discovery,none_stated,not_applicable,unclear,none,free,none,positive,none
671,play_store_in,2026-06-25 13:36:08,3,op,false,not_discovery,none_stated,not_applicable,unclear,none,unclear,none,positive,none
672,play_store_in,2026-06-26 01:41:17,5,I'm I'm love with Spotify.,false,not_discovery,none_stated,not_applicable,unclear,none,unclear,none,positive,none
673,play_store_in,2026-06-25 23:00:15,3,"Redoing my review! so like I said, the app itself is amazing, the only problem id say i have is the ridiculous amount of ads",false,not_discovery,none_stated,not_applicable,unclear,none,free,none,positive,none
674,play_store_in,2026-06-25 13:13:42,2,App is unresponsive with frequent freezes and crashes. Unreliability makes it frustrating to use what is meant to be a paid service.,false,not_discovery,none_stated,not_applicable,unclear,none,premium,none,negative,none
675,play_store_in,2026-06-24 18:19:46,5,I just can say that it's perfect,false,not_discovery,none_stated,not_applicable,unclear,none,unclear,none,positive,none
676,app_store_us,2026-06-25T23:42:25-07:00,5,I wish we wouldnâ€™t get 5 ads with like 5 minutes I wish they were shorter,false,not_discovery,none_stated,not_applicable,unclear,none,free,none,negative,none
677,app_store_us,2026-06-24T20:52:32-07:00,5,Greatest music app ever created,false,not_discovery,none_stated,not_applicable,unclear,none,unclear,none,positive,none
678,play_store_in,2026-06-25 16:48:23,1,plz my account not accepting my number please checkðŸ¥ºðŸ¥º,false,not_discovery,none_stated,not_applicable,unclear,none,unclear,none,negative,none
679,play_store_in,2026-06-24 05:21:24,1,the app has been crashing alot on my phone lately,false,not_discovery,none_stated,not_applicable,unclear,none,unclear,none,negative,none
680,play_store_in,2026-06-24 17:24:51,5,one of the best music apps around,false,not_discovery,none_stated,not_applicable,unclear,none,unclear,none,positive,none
681,play_store_in,2026-06-26 04:15:29,5,nice music ðŸŽ¶,false,not_discovery,none_stated,not_applicable,unclear,none,unclear,none,positive,none
682,app_store_us,2026-06-25T09:44:49-07:00,1,"legitimately one of the worst apps i have ever used. crashes constantly, search randomly doesnâ€™t work, constant weird glitches, and thatâ€™s not even to speak of its toxic bootlicking CEO and predatory practices. why is the music industry always monopolized by the most evil people in the world? itâ€™s music. it should be nice. not like this.",false,not_discovery,none_stated,not_applicable,unclear,none,unclear,none,negative,none
683,app_store_us,2026-06-24T16:48:42-07:00,5,Who doesnâ€™t like this app top tier by far best out there you can listen to anything,false,not_discovery,none_stated,not_applicable,unclear,none,unclear,none,positive,none
684,play_store_in,2026-06-24 09:35:49,2,"worse and worse. app now stays open, draining battery when you don't use it. Horrible! I didn't ask for this.",false,not_discovery,none_stated,not_applicable,unclear,none,unclear,none,negative,none
685,play_store_in,2026-06-26 06:17:31,2,The lyrics for Tamil songs on your app are consistently wrong. The automated English-script transliterations are full of errors and break the experience. Please fix this and give us the option to view native Tamil script lyrics!,false,not_discovery,none_stated,not_applicable,unclear,none,unclear,none,negative,none
686,app_store_us,2026-06-25T07:47:47-07:00,5,Incredible ðŸ‘ðŸ¼ðŸ’•,false,not_discovery,none_stated,not_applicable,unclear,none,unclear,none,positive,none
687,play_store_in,2026-06-25 09:28:24,5,very good experience,false,not_discovery,none_stated,not_applicable,unclear,none,unclear,none,positive,none
688,app_store_in,2026-06-18T05:57:44-07:00,1,"Spotify,Seriously? Its full of ai artist donâ€™t forget that everyone pay your bills are real human being. I am so disappointed",false,not_discovery,none_stated,not_applicable,unclear,none,unclear,none,negative,none
689,play_store_in,2026-06-24 15:47:45,4,"Update: below criticism still holds if true. I've taken family premium and that's much more affordable. other than that, a great music app with amazing recommendations. 2 stars just because they made shuffling and changing the songs premium features. The initial criticism: Ads are not enough? Too much corporat-ism! Besides that, with premium, it's a great music app with amazing recommendations algorithm and good UI and features.",false,not_discovery,none_stated,not_applicable,unclear,none,premium,none,negative,none
690,play_store_in,2026-06-26 13:35:36,5,music is always there when I need it,false,not_discovery,none_stated,not_applicable,unclear,none,unclear,none,positive,none
691,play_store_in,2026-06-25 17:58:27,3,too much talkative on informing one to join Spotify premium,false,not_discovery,none_stated,not_applicable,unclear,none,free,none,negative,none
692,play_store_in,2026-06-25 17:09:21,3,New widget update sucks. Doesn't work most of the time saying Spotify is offline tap to refresh then nothing......old widget was better,false,not_discovery,none_stated,not_applicable,unclear,none,unclear,none,negative,none
693,play_store_in,2026-06-24 14:21:27,1,noo many adds,false,not_discovery,none_stated,not_applicable,unclear,none,free,none,negative,none
694,play_store_in,2026-06-25 06:24:33,4,easy to use,false,not_discovery,none_stated,not_applicable,unclear,none,unclear,none,positive,none
695,play_store_in,2026-06-25 12:11:17,4,10 + years of enjoyment. Glitchy sometimes,false,not_discovery,none_stated,not_applicable,unclear,none,unclear,none,positive,none
696,play_store_in,2026-06-24 14:56:16,5,Premium is worth every penny.,false,not_discovery,none_stated,not_applicable,unclear,none,premium,none,positive,none
697,play_store_in,2026-06-24 20:03:31,5,it's good ig,false,not_discovery,none_stated,not_applicable,unclear,none,unclear,none,positive,none
698,play_store_in,2026-06-24 15:14:47,1,u automatically charge my premium while i needed that money to buy something important for my mom,false,not_discovery,none_stated,not_applicable,unclear,none,premium,none,negative,none
699,play_store_in,2026-06-24 06:23:11,5,good appðŸ‘,false,not_discovery,none_stated,not_applicable,unclear,none,unclear,none,positive,none
700,play_store_in,2026-06-24 13:44:58,5,Thank you very much!ðŸŒ»ðŸ•Š,false,not_discovery,none_stated,not_applicable,unclear,none,unclear,none,positive,none
701,play_store_in,2026-06-25 15:42:52,5,love â¤ï¸ ðŸ˜ Spotify,false,not_discovery,none_stated,not_applicable,unclear,none,unclear,none,positive,none
702,app_store_us,2026-06-25T11:58:43-07:00,5,I gave it a five star rating because it includes so many more songs than my last music app. Also the sound is a little more crisp.,false,not_discovery,none_stated,not_applicable,unclear,none,unclear,none,positive,none
703,play_store_in,2026-06-24 05:22:40,5,love it... been using this for 6yrs,false,not_discovery,none_stated,not_applicable,unclear,none,unclear,none,positive,none
704,play_store_in,2026-06-25 16:15:57,5,too good,false,not_discovery,none_stated,not_applicable,unclear,none,unclear,none,positive,none
705,app_store_in,2026-06-21T20:12:42-07:00,5,Hate that theyâ€™ve made it expensive now.,false,not_discovery,none_stated,not_applicable,unclear,none,unclear,none,negative,none
706,play_store_in,2026-06-24 20:22:31,3,The new widget replacing the old one isn't responding or updating when starting music playback and only way for it to start working is to remove and add back to homescreen. the old one is still present but instead displays a message saying to update to the new widget. it doesn't pickup on my desktop playing music either so and if I tap on it it instead starts playing what ever it wants that's not even shown on the widget on my phone cutting off desktop playback.,false,not_discovery,none_stated,not_applicable,unclear,none,unclear,none,negative,none
707,play_store_in,2026-06-24 09:09:25,2,"nice player and it's more nice player if you have premium. not everyone music is in here sometimes you get the artist and sometimes you don't. sometimes you get the cover version which is sucks. and pliss more easy access in to korean, japan and other. A lot of crash cannot playing spotify",false,not_discovery,none_stated,not_applicable,unclear,none,premium,none,negative,none
708,app_store_in,2026-06-20T01:17:42-07:00,1,"This music app feels trauma every time i open it . So you play even when opening spotify app if i donâ€™t have subscription, wow !",false,not_discovery,none_stated,not_applicable,unclear,none,free,none,negative,none
